title,contents
방어진항,"이미지 크게보기
방어진항
분류
자연 > 자연관광지 > 항구/포구
위치
울산광역시 동구 성끝길 2 (방어동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
신용카드가능여부
문의및안내
상세정보
이용가능시설
개요
1971년 국가 어항으로 지정된 방어진항은 넓은 부지의 수협위판장과 경매장이 있는 울산 대표 어항이다. 방어를 비롯해 갈치  삼치  멸치 등 다양한 어종이 잡히고  인근 수산시장과 회센터에서 싱싱한 수산물을 구매해 바로 맛볼 수 있다. 방파제를 따라 있는 산책로는 사진 찍기 좋은 슬도등대까지 닿아 있고  방어진항과 대왕암공원  울기등대  일산해수욕장으로 이어지는 바닷길 역시 낭만적인 풍경을 자랑한다. 최근 관광자원 활성화를 위해 북방파제 벽화 및 바닥 디자인과 주차장 등을 조성하고  마을 박물관인 방어진 박물관을 개관하였다. 울산 시민에게는 휴식할 수 있는 쉼터가 되어주고 관광객에게는 많은 볼거리를 제공하고 있다.
이용안내
이용시간
상시 개방
주차시설
주차가능
있음 (300대)
신용카드가능여부
가능
문의및안내
052-209-3534
상세정보
이용가능시설
수협위판장  경매장  방어진 박물관  소리체험관(유료)  방파제
활어센터  어촌계수산물직매장  공동어시장  주차장  화장실
방어진항 지도
방어진항
10km
© NAVER Corp.
일반
지형
위성
확대보기"
고군산대교,"분류
인문(문화/예술/역사) > 건축/조형물 > 다리/대교
위치
전라북도 군산시 옥도면
출처원문보기
대한민국구석구석 원문보기
개요
전북 군산시 옥도면 고군산도에 위치한 길이 400m의 다리로 신시해안교  고군산대교  신시교  무녀교  선유교  장자교 가운데 하나다. 세계에서 가장 긴 외팔 현수교로 무녀도의 동쪽 부속섬인 남끝섬과 신시도의 서쪽 부속섬인 단등도를 연결하고 있는 다리다.
이용안내
문의및안내
070-7743-9205
관련 홈페이지
https://www.gunsan.go.kr/tour
고군산대교 지도
고군산대교
10km
© NAVER Corp.
일반
지형
위성
확대보기"
덕소자연사박물관,"이미지 크게보기
덕소자연사박물관
분류
인문(문화/예술/역사) > 문화시설 > 박물관
위치
경기도 남양주시 와부읍 석실로 46-11
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
관람소요시간
이용요금
이용시간
쉬는날
주차시설
문의및안내
관련 홈페이지
상세정보
소장품현황
체험프로그램
개요
덕소 자연사박물관에서는 오랜 기간 동안 전 세계 30여 개국에서 수집한 진본 공룡 화석 5점  기타 화석 500여 점  광물 350여 점  어패류 2 200여 점  동물박제 90여 점  곤충 1 200여 점  액침표본 100여 점  신생대 포유류 골격 50여 점 등 어마어마한 실물 표본과 화석을 분야별 전문가의 자문을 받아 학술적으로 전시하고있다. 또한 작은 생태공원을 조성하여 조류  포유류  어류 등을 사육하고 있으며 어린이부터 어른까지 친근하게 자연을 배우고 살펴 볼 수 있는 교육 현장이다.
이용안내
관람소요시간
1시간~1시간30분
이용요금
성인 : 7 000원
어린이 청소년 : 6 000원
군인 장애인:3 500원
노인(65세이상}:무료
가족 : 3인 이상 관람시 1인당5 000원x가족수
이용시간
3~11월 10시~18시(17시까지입장가능)
12~2월 10시~17시(16시까지입장가능)
쉬는날
매주월요일  1월1일  설날  추석당일(단 월요일이 공휴일이면 다음날 휴관)
주차시설
유 (35대 :대형5대  소형30대)
문의및안내
031-521-7166  7176
관련 홈페이지
http://www.duksomuseum.com/
상세정보
소장품현황
진본 공룡 화석 5점  기타 화석 500여 점  광물 350여 점  어패류 2 200여 점  동물박제 90여 점  곤충 1 200여 점  액침표본 100여 점  신생대 포유류 골격 50여 점 등
체험프로그램
단체체험프로그램 : 반짝 반짝 땅 속 별이야기  바다 속 생물이야기  옛날 옛날 화석이야기
덕소자연사박물관 지도
덕소자연사박물관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
진주목공예전수관,"이미지 크게보기
진주목공예전수관
분류
인문(문화/예술/역사) > 문화시설 > 문화전수시설
위치
경상남도 진주시 명석면 광제산로 367
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
관람소요시간
이용시간
쉬는날
주차시설
수용인원
신용카드가능여부
애완동물가능여부
문의및안내
상세정보
소장품현황
체험프로그램
예약안내
대관안내
한국어 안내서비스
개요
진주시청에서 직접 운영하는 시민들의 목공 체험 및 교육기관이다. 오랜 전통을 이어 온 ""소목""을 주제로 진주시만의 특화된 프로그램을 운영하고 있다. 예로부터 진주 지역은 지리산과 가까운 곳이라 좋은 목재를 이용한 다양한 활동을 한 곳인데 특히  소목에서 뛰어난 장인들이 많은 활동을 하고 있다. 전수관이 위치한 명석면에는 무형문화재로 지정된 목공예 명장이 다수 거주하고 있으며 진주 전통 목공예가 다양한 형태로 전승되고 있다. 진주는 예로부터 상  장  농 등의 가구 또는 나전칠기로 유명하여 궁궐에서 사용하는 함이나 장 같은 가구류를 만들어 진상하였다. 다른 지역과는 다른 커리큘럼을 구성해 취미로서의 목공뿐 아니라 전문가로 나아갈 수 있는 기틀을 마련해 주는 역할까지 담당하고 있다.
이용안내
관람소요시간
1시간(시설 관람 포함)
이용시간
09:00~17:00
쉬는날
일요일  월요일  공휴일
주차시설
있음 (약 소형 50대  대형 2대)
수용인원
체험실 30명  각 작업실 별 10~15명
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
055-746-3633
상세정보
소장품현황
진주시 소목장 작품 70여점
체험프로그램
1. 일일체험 : 2시간 내 완성가능한 생활소품.
2. 교육 : 짜맞춤가구  서각  DIY 목판각  생활목공예
예약안내
전화
대관안내
전화 - 강당 5만원  회의실 3만원(3시간 기준)
한국어 안내서비스
전시실 및 시설 안내 가능(문의)
진주목공예전수관 지도
진주목공예전수관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
토곡요,"이미지 크게보기
토곡요
분류
인문(문화/예술/역사) > 문화시설 > 문화원
위치
경상남도 양산시 하북면 충렬로 1553
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
관람소요시간
이용요금
이용시간
쉬는날
주차시설
주차요금
수용인원
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
개요
양산 통도사 근방에 위치한 토곡요는 자연과 어우러진 힐링 장소로 도심에서 벗어나 도자기를 관람하며 차도 마실 수 있는 복합 문화공간이다. 멜로 영화 속 한 장면이 떠오르는 카페 건물은 관광객들의 발길을 이끈다. 깔끔한 분위기에 아름다운 야경으로 인근 통도사를 찾는 관광객들이 즐겨 찾는다. 어린이들이 마음껏 뛰어놀 수 있는 잔디 정원이 잘 꾸며져 있어 가족 단위로 방문하기 좋다. 264m²(80평) 규모의 전시실에서는 차를 마시며 도자기를 관람할 수도 있다. 실내외 모두가 그림 같은 풍경을 연출하여 카페 전체가 포토존이나 다름없다. 2층에는 루프탑도 마련되어 있다. 서울 포비베이직 원두를 사용하고 있으며  베이커리  디저트  간단한 브런치 등을 즐길 수 있다. 모든 식음료는 직접 만든 도자기 그릇에 제공된다.
이용안내
관람소요시간
10분
이용요금
별도 공지
이용시간
평일 11:00~21:00  주말 11:00~22:00
쉬는날
연중무휴
주차시설
있음
주차요금
무료
수용인원
카페 200명
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
055-382-8551
관련 홈페이지
https://www.instagram.com/togokyo_cafe/
토곡요 지도
토곡요
10km
© NAVER Corp.
일반
지형
위성
확대보기"
양촌자연휴양림,"이미지 크게보기
양촌자연휴양림
분류
자연 > 자연관광지 > 자연휴양림
위치
충청남도 논산시 양촌면 매죽헌로1723번길 176-23
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
주차시설
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
시설이용료
이용가능시설
화장실
주차요금
내국인 예약안내
개요
양촌자연휴양림은 깨끗한 자연환경을 간직한 산림욕장인 동시에 휴양림이다. 숲에서 특별한 체험을 즐길 수 있는 곳으로 숲속 휴양관  숲속의 집  글램핑장  물놀이 시설  등산로  원두막 등을 갖추고 있다. 글램핑장은 건축미가 돋보이는 건물로 이뤄져 있고 숲속의 집은 26㎡부터 74㎡까지 인원수에 따라 다양한 크기로 준비돼 있다. 산책로와 유아 숲 체험 시설이 잘 돼 있어 가족 나들이로 적합하고 예약은 숲나들e 홈페이지를 통해서만 가능하다. 휴양림 주변에는 대둔산 수락계곡  유네스코 세게 문화유산으로 등재된 돈암서원 등등이 있어 연계 관광에 나서기도 수월하다.
이용안내
개장일
2013. 10.
이용시간
연중
주차시설
주차가능
신용카드가능여부
불가
애완동물가능여부
불가
문의및안내
041-746-6481
관련 홈페이지
https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030034
상세정보
시설이용료
숲속의집 50 000원~230 000원(1일  비수기  동별 가격 상이)  숲속휴양관 60 000원(1일  비수기)  다용도실 50 000원(4시간)  세미나실 100 000원(4시간)  야외무대 50 000(1일)  글램핑장 100 000원(1일  비수기)
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
이용가능시설
숲속의집  숲속휴양관  글램핑장  다용도실  세미나실  야외무대  물놀이시설 (하절기)
화장실
가능
주차요금
소형 중형자동차 1대/1일 2 000원
내국인 예약안내
숲나들e(https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030034)에서 예약 가능 (현장예매  전화예매 등 홈페이지 예약 외 예약 불가)
양촌자연휴양림 지도
양촌자연휴양림
10km
© NAVER Corp.
일반
지형
위성
확대보기"
매월당김시습기념관,"분류
인문(문화/예술/역사) > 문화시설 > 기념관
위치
강원도 강릉시 운정길 85 (운정동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용요금
이용시간
쉬는날
주차시설
문의및안내
개요
‘매월당김시습기념관’은 강원도 강릉시 운정동에 있는 김시습 관련 유물·자료를 전시해 놓은 기념관이다. 이곳은 우리나라 최초의 한문 소설인 『금오신화』의 작가이자 생육신의 한 사람인 매월당 김시습의 절의 정신을 계승하고 시와 소설에 담긴 김시습의 고매한 얼을 기리기 위해 건립되었으며  경포 도립공원 내에 전통 한옥의 형태로 만들어졌다. (출처 : 강원도청)
이용안내
이용요금
무료
이용시간
하절기(3월~10월) 09:00~17:00 / 동절기(11월~2월) 09:30~16:00
쉬는날
매주 월요일
주차시설
주차 가능
문의및안내
033-644-4600
매월당김시습기념관 지도
매월당김시습기념관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
대진항 (삼척),"분류
자연 > 자연관광지 > 항구/포구
위치
강원도 삼척시 근덕면 대진길 120
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
문의및안내
상세정보
개요
대진항은 강원도 고성군 현내면 대진리에 있는 어항이다. 1971년 12월 21일 국가어항으로 지정되었다. 동해안 최북단에 위치하고 있는 항구이다. 대진항은 동해안에 위치한 어항 중에서는 규모가 약간 큰 편에 속하는 항구이며 해안에는 어부들이 잡은 고기들을 판매하는 공판장이 자리 잡고 있다. 동해안 휴전선 남쪽 최북단에 위치하고 있는 어항으로 동해안 항구 중에는 큰 편에 속하는 항구이다. 이 항구는 1920년 어항으로 축조되었다고 하며 동해안에서 많이 잡혔던 명태 등을 잡는 항구로 일제강점기에는 부설되었던 철도와 함께 어항으로서 크게 번성했었고 대진항은 명태가 잡히는 어항으로 유명하다. 주요 어종은 가자미  문어 등이며  가리비  성게 등을 양식한다. 화진포해변에서 초도항과 초도해수욕장을 지나 북쪽으로 2km 정도 가면 우리나라에서 가장 북쪽에 있는 대진항을 만난다. 대진항은 북위 38°30′. 그러니까 삼팔선이라 부르는 휴전선이 곧게 그어졌다면 북한 땅이 되었을 곳이다. 우리나라 지도를 세로로 접으면 서해 최북단 섬인 백령도에서 북쪽으로 50km나 떨어진 황해남도 과일군이 대진항의 대칭점이 된다.
이용안내
이용시간
00:00 ~ 24:00
주차시설
있음
문의및안내
033-576-0009
상세정보
대진항 (삼척) 지도
대진항 (삼척)
10km
© NAVER Corp.
일반
지형
위성
확대보기"
정란각/문화공감수정,"이미지 크게보기
정란각/문화공감수정
분류
인문(문화/예술/역사) > 역사관광지 > 유적지/사적지
위치
부산광역시 동구 홍곡로 75 (수정동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
화장실
한국어 안내서비스
개요
부산 동구 수정동에 있는 정란각은 1943년에 지어진 고급 일본식 건물로 문화재로 등재되어 있으며 최근 문화 공감 수정이라는 카페로 운영 중이다. 넓은 대지 안에 현관의 오른쪽에 위치한 벽돌로 지어진 부분을 제외한 대부분은 일본식 목조 주택이다. 현재 1층은 일부 온돌방으로 개조되었으나 2층에는 툇마루와 장마루를 설치한 복도와 다다미방이 원형대로 남아 있고  실내에 사용 중인 도코노마  명장지  다다미  일본식 창호 문양 등 세부적인 장식이 원형대로 보존되어 문화적 가치가 높은 곳이다. 유명 여가수 뮤직비디오 배경으로 나와 널리 알려진 정란각(문화 공감 수정)은 근대 문화유산으로의 가치를 인정받고  역사적 흔적이 잘 보존되어 부산을 방문하는 관광객들에게 꼭 와봐야 하는 곳으로 소개되고 있다. 방문 시 내부 사정  공사 등으로 휴관이 될 수 있으니 홈페이지 또는 전화 문의 후 방문해야 한다. *문화재의 역사성 및 이미지를 저해하는 의상  소품등 반입 금지
이용안내
이용시간
10:00-17:00
쉬는날
명절 휴무
주차시설
없음(주변 유료 주차장 이용)
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
051-441-0740
관련 홈페이지
https://ntchmgsugung.modoo.at/
상세정보
입 장 료
3 000~6 000원(선택 메뉴에 따라 상이)
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
이용가능시설
카페 공간
화장실
있음
한국어 안내서비스
있음
정란각/문화공감수정 지도
정란각/문화공감수정
10km
© NAVER Corp.
일반
지형
위성
확대보기"
그림책미술관,"이미지 크게보기
그림책미술관
분류
인문(문화/예술/역사) > 문화시설 > 미술관/화랑
위치
전라북도 완주군 삼례읍 삼례역로 48-1
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용요금
이용시간
쉬는날
주차시설
문의및안내
관련 홈페이지
개요
완주 삼례 책마을에 새롭게 문을 연 국내 유일의 그림책 특화 미술관이다. 옛 양곡창고를 개조한 공간에 작가의 친필 원고와 원화  작품 속 등장인물이나 공간을 형상화한 조형작품들이 전시되어 있다.
상설전시관에는 빅토리아시대 그림책 3대 거장으로 꼽히는 월터 크레인(Walter Crane  1845~1915)과 랜돌프 칼데콧(Randolph Caldecott  1846~1886)  케이트 그리너웨이(Kate Greenaway  1846~1901)의 원화와 원고가 전시되어 있다 특히 랜돌프 칼데콧은 그림책의 노벨상이라고 불리는 ‘칼데콧 상’으로 우리에게 친숙한 작가로 익살과 풍자가 넘치는 그의 작품들은 지금까지도 전 세계 독자들의 사랑을 받고 있다. 개관을 기념한 기획 전시로 영국의 동화 작가 G. 그레이브스의 미출판 원고와 삽화를 만날 수 있는 <요정과 마법의 숲>이 관람객들을 맞았다.
이용안내
이용요금
무료
이용시간
10:00 ~ 17:00
쉬는날
설날 및 추석 전일  당일
주차시설
주차가능
문의및안내
063-291-7821
관련 홈페이지
http://www.picturebookmuseum.com/
그림책미술관 지도
그림책미술관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
남양여관,"분류
인문(문화/예술/역사) > 문화시설 > 전시관
위치
충청남도 서산시 번화3길 8-1
출처원문보기
대한민국구석구석 원문보기
개요
남양여관은 1970년대에 개업하여 2000년대 초반까지 고위공직자들이 서산으로 출장을 오면 묵던 숙소로 운영했던 곳이다. 이후 방치되어 있던 건물을 서산시문화도시사업단에서 임차 및 조성  서산 원도심을 살리고자 하는 시민들의 자발적 참여로 옛 공간에 활기를 불어넣음.
이용안내
이용시간
10:00 ~ 19:00
쉬는날
매주 일요일  공휴일
문의및안내
041-668-8053
남양여관 지도
남양여관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
괴산 그곳에 가면 협동조합,"분류
인문(문화/예술/역사) > 체험관광지 > 이색체험
위치
충청북도 괴산군 괴산읍 능촌로 328
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
문의및안내
개요
괴산 그곳에 가면 협동조합은 충북 괴산에 위치한 캠핑장으로 주변에는 달천강과 꽃길이 있다. 오토캠핑장과 함께 레저 체험 상품도 운영하고 있으며 그 중 하나인 올갱이잡이 체험은 무료이다. ○캠핑장 환경 : 달천강변  둑방꽃길 ○캠핑장 유형 : 일반 야영장  자동차  야영장 ○공동 편의시설 완비 ▻샤워실(남  여) 화장실(남  여) 매점 개수대 ○주변이용가능시설 ▻송어 양식장 ▻달천강 올갱이 잡이❲다슬기❳ ▻어린이 놀이시설 수영장  모래 놀이터  트램플린  눈썰매장(겨울) ▻둑방꽃길 나들이❲이팝나무 벗꽃❳ ○주변 관광지 ▻충민사 ❲충무공 김시민 장군사당❳ ▻괴산 취묵당 (일명:억만재) ❲조선 중기 현종때 가선대부 김득신이 독서재로 사용하기 위해 건립한 누정이다❳ * 상품명 : 강  물  바람 따라 오토캠핑장 (20 000~50 000원) - 현재 상품 준비 중 ○오토캠핑장 평상시 성수기 일반 20 000원 ~ 30 000원 30 000원 ~ 40 000원 일반 30 000원 ~ 40 000원 40 000원 ~ 50 000원 (개인 카라반 사용 시) ▻올갱이잡이 체험 무료 ❲다슬기❳ ✶올갱이잡이 채집 무료대여✶ ✻4인 기준 추가 시 1인 5 000원 * 상품명 : 캠핑장 +송어낚시체험 (50 000 ~ 80 000원) ○캠핑장 +송어낚시체험 ▻송어낚시 1인 30 000원❲어린이10 000원 / 만13세이하❳ ●대낚시대 무료대여 / 개인 낚시대 사용불가 * 상품명 : 캠핑장 + 짚 풀 공예체험 (35 000 ~ 80 000원) ○캠핑장 + 짚 풀공예체험 ▻짚 풀 공예체험 1인 15 000원 ❲어린이 10 000원 / 만 13세 이하❳ ▻짚 풀 공예품체험 프로그램 : 복조리 만들기  알 꾸러미 만들기  빗자루 만들기  제기 만들기  망태기만들기 등
이용안내
쉬는날
연중무휴
문의및안내
고시철 (대표) 010 – 6748 - 3456 / wnsaksk62@naver.com
괴산 그곳에 가면 협동조합 지도
괴산 그곳에 가면 협동조합
10km
© NAVER Corp.
일반
지형
위성
확대보기"
용궁마을,"이미지 크게보기
용궁마을
분류
인문(문화/예술/역사) > 체험관광지 > 이색거리
위치
전라북도 남원시 주천면 외용궁길 38
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
문의및안내
상세정보
입 장 료
개요
용궁마을은 남원시 주천면 소재지에서 동쪽으로 약 2km 정도 떨어진 곳에 있다. 신라 진성여왕(890년경) 때 이 마을 동쪽에 부흥사라는 절은 세우고 고승 선사들이 휴양처로 삼아 드나들면서 마을이 생겼다고 하는데  마을이 지상의 별유천지로 바닷속의 궁궐과 같다고 해 마을 이름을 용궁으로 불렀다고 한다. 용궁마을은 해발 300m의 고산지대라 경관이 수려할 뿐만 아니라 산나물과 오미자 등이 풍부하고 특히 산수유축제로 유명하다. 산수유 축제는 기원제를 시작으로 풍악 놀이  산수유 그리기  사진 촬영  산수유 차 시음회  도토리묵 만들기 체험 등으로 진행된다. 지리산 둘레길 산동-주천 구간에 있는 마을로 둘레길은 용궁 저수지를 끼고 올라가는데 인근에 가축을 사육하는 농가들이 있어서 예전의 수려함은 찾아보기 힘들다.
이용안내
이용시간
상시 개방
쉬는날
연중무휴
문의및안내
063-625-8331
상세정보
입 장 료
무료
용궁마을 지도
용궁마을
10km
© NAVER Corp.
일반
지형
위성
확대보기"
신두리사구센터,"이미지 크게보기
신두리사구센터
분류
인문(문화/예술/역사) > 문화시설 > 전시관
위치
충청남도 태안군 원북면 신두해변길 201-54
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
애완동물가능여부
문의및안내
상세정보
체험프로그램
개요
신두리사구센터는 충남 태안군 원북면에 있다. 센터 내부로 들어가면 로비 오른쪽에 신두리사구의 여러 모습을 사진으로 전시하고 있다. 전시공간에는 신두리사구에 관한 정보를 엿볼 수 있다. 신두리사구 모래놀이  재미있는 탁본 체험 등의 체험 시설도 있다. 센터와 가까운 거리에 신두리사구가 있어 연계 관광이 손쉽다.
이용안내
이용시간
3월 ~ 10월 09:00 ~ 18:00
11월 ~ 2월 09:00 ~ 17:00
쉬는날
매주 월요일  1월 1일  설  추석 당일
주차시설
주차가능
애완동물가능여부
불가
문의및안내
041-672-0499
상세정보
체험프로그램
신두리사구 모래놀이  재미있는 탁본 체험 등
신두리사구센터 지도
신두리사구센터
10km
© NAVER Corp.
일반
지형
위성
확대보기"
동아실계곡,"분류
자연 > 자연관광지 > 계곡
위치
강원도 인제군 남면 남전리
출처원문보기
대한민국구석구석 원문보기
개요
인제군 남전리와 원대리 사이에 있는 계곡이다. 굽이굽이 기암절벽 사이로 작은 폭포와 소를 이루는 풍광이 아름답다. 이무기가 살았다는 전설이 있는 턱걸이 폭포가 유명하다. 노지캠핑과 차박  취사도 가능해 캠퍼들에게 인기가 많다. 계곡을 걷다 보면 초롱꽃  매발톱꽃  나리꽃 등 도심에서는 보기 어려운 야생화를 쉽게 만날 수 있고  근처의 자작나무 숲도 가볼 만 하다. 차량 통행이 가능하지만  숲 향기를 맡으며 천천히 트레킹 하기에 최적의 조건을 갖추고 있다. 물맛이 좋기로 유명한 남전약수도 가까이에 있다.
이용안내
이용시간
00:00 ~ 24:00
주차시설
주차가능
문의및안내
033-460-2170 (인제군관광정보센터)
동아실계곡 지도
동아실계곡
10km
© NAVER Corp.
일반
지형
위성
확대보기"
합덕제,"분류
자연 > 자연관광지 > 호수
위치
충청남도 당진시 합덕읍
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
쉬는날
주차시설
애완동물가능여부
체험가능연령
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
시설이용료
주차요금
화장실
내국인 예약안내
개요
합덕제는 충청남도 당진시에 위치한 저수지다. 통일신라 말기에 축조한 것으로 전해지며  1989년에 충청남도 기념물로 지정되었다. 예당평야(소들강문)의 관개(灌漑)를 위한 것으로 봄에는 벚꽃  유채꽃  여름에는 연꽃이 만발해 관광객이 많이 찾는 곳이다. 합덕제는 연제(蓮堤)  연지(蓮池)로 불릴만큼 연꽃 명소로 잘 알려져 있다. 근처에 합덕제 생태관광체험센터(2021년 개관)와 합덕 수리민속박물관이 있어 여행할 때 같이 들러보면 좋다.
이용안내
개장일
상시
이용시간
별도 이용시간 없음
쉬는날
연중무휴
주차시설
있음 (소형 약 130대  대형 3대 주차가능)(합덕수리민속박물관 주차장·합덕제 생태관광체험센터 주차장 포함)
애완동물가능여부
가능
체험가능연령
전연령
문의및안내
041-350-4931
관련 홈페이지
합덕제 www.dangjin.go.kr/prog/cultureAssets/tour/sub02_07_02/C06/view.do?
상세정보
입 장 료
무료
이용가능시설
합덕수리민속박물관  합덕농촌테마공원  합덕제 생태관광체험센터
시설이용료
무료
주차요금
무료
화장실
있음
내국인 예약안내
041-350-4931
합덕제 지도
합덕제
10km
© NAVER Corp.
일반
지형
위성
확대보기"
석탑사,"분류
인문(문화/예술/역사) > 역사관광지 > 사찰
위치
부산광역시 기장군 정관읍 용수공단2길 70-14
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
화장실
개요
부산 기장군 정관 신도시가 내려다보이는 백운산 자락에 있는 석탑사는 도심 속 여유와 휴식이 필요할 때 찾을 수 있는 사찰이다. 원효대사와 의상대사가 정관읍 용수리 덕전마을을 지나다 동해에서 비치는 광명 속에 계시던 미륵부처님을 보고 백운산 가장 높은 봉우리에서 수도하였다는 것이 석탑사의 전설이다. 3층 석탑이 반기는 석탑사에서는 불교 기초교리 강좌와 경전 강좌를 진행하고 있어 부처님의 지혜와 자비에 대한 이해를 높일 수 있다. 작은 절이지만 파란 하늘을 향해 우뚝 솟은 소나무의 정기에 힘을 얻을 수 있다.
이용안내
개장일
정보 없음
이용시간
상시 개방 (일출 후~일몰 전)
주차시설
있음
애완동물가능여부
가능
문의및안내
051-727-2599
관련 홈페이지
https://cafe.naver.com/punyasanto/
상세정보
화장실
있음
석탑사 지도
석탑사
10km
© NAVER Corp.
일반
지형
위성
확대보기"
선구몽돌해변,"이미지 크게보기
선구몽돌해변
분류
자연 > 자연관광지 > 해수욕장
위치
경상남도 남해군 남면 선구리 1310-17
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
이용가능시설
개요
남해 바래길 1코스인 다랭이 지겟길에 속하는 선구 몽돌해변은 남해군 남면 선구마을 앞에 자리한다. 몽돌해변은 남해에서도 몽돌이 특히 둥글고 예쁘기로 소문났다. 몇 해 전부터 몽돌을 가져가지 말아 달라는 경고판이 등장했고 해양경찰이 단속을 벌일 정도이다. 선구 몽돌해변은 옆 마을인 향촌마을의 몽돌해변과 이어진다. 해변 길이는 약 1km다. 남해의 다른 몽돌해변에 비해 유난히 둥글고 예쁜 몽돌은 소리 또한 맑고 좋아  파도가 조금만 높아도 몽돌이 부딪히는 소리가 마을 전체로 퍼질 정도이다. 몽돌해변 양옆에 자리하는 선구방파제와 향촌 방파제는 잘 알려진 낚시 포인트다. 선구마을과 항촌마을은 낚시어선업 자율공동체를 운영 한다. 방파제 낚시는 물론 선상낚시가 가능하다. 도다리나 볼락 등 다양한 어종 낚시가 가능하며  호래기라 불리는 꼴뚜기도 종종 낚인다. 옹기종기 모인 선구마을의 어촌 풍경은 담벼락마저 멋스럽다. 이곳은 매년 음력 보름날에 지내는 당산제와 지방민속놀이인 줄끗기로 유명하다. 봄이면 마을과 해변 사이에 흐드러지게 피는 유채꽃과 벚꽃 풍경이 장관을 이룬다. 몽돌해변 주변으로 펜션과 캠핑장 등 숙박시설이 여럿이다.
이용안내
이용시간
상시 개방
주차시설
있음
애완동물가능여부
가능
문의및안내
055-860-8601
관련 홈페이지
http://www.seantour.com/village/hangdo/
상세정보
이용가능시설
소나무숲  숙박시설  캠핑장
부대시설: 주차장  화장실
선구몽돌해변 지도
선구몽돌해변
10km
© NAVER Corp.
일반
지형
위성
확대보기"
서로마을,"분류
인문(문화/예술/역사) > 체험관광지 > 이색체험
위치
전라남도 영광군 대마면 원당길1길 8
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
문의및안내
상세정보
이용가능시설
개요
서로마을은 청년주민사업체로서 “가장 젊은 마을 만들기” 라는 미션을 가진 공동체이다. 영광군 대마면에 위치해있으며  폐교를 리모델링한 장소에 트리하우스  생태체험  잔디밭 등이 구성되어있다. 현재는 관광두레 사업을 통한 관광체험상품을 개발하여 농가체험  숙박  생태체험 활성화  전기카트장 등을 목표로 사업을 영위하고 있다.
이용안내
이용시간
월~토 10:00~20:00
쉬는날
일요일
주차시설
가능 (5대)
문의및안내
010-3113-6484
상세정보
이용가능시설
생태체험 프로그램"
