title,contents
이승만별장(고성),"이미지 크게보기
이승만별장(고성)
분류
인문(문화/예술/역사) > 건축/조형물 > 유명건물
위치
강원도 고성군 이승만별장길 33 이승만별장
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
유모차대여여부
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
화장실
주차요금
입 장 료
외국어 안내서비스
한국어 안내서비스
개요
강원도 고성군 화진포에는 세 명의 옛 정치인의 별장인 김일성별장  이승만별장  이기붕별장이 나란히 놓여 있다. 이승만 별장은 대한민국 초대 대통령인 이승만이 머물렀던 곳으로 1954년에 신축된 뒤 1961년에 폐허가 되었다가 1997년 7월 육군이 재건축하여 1999년 전시관으로 복원되었다. 별장의 외부는 별장답지 않게 아담하고 소박하며 허름하게 보인다. 내부는 침실과 집무실로 쓰이던 방 두 개와 거실로 구분되어 있으며 유족들에게 기증받은 물품들로 전시하여 이승만 대통령이 기거하던 시절의 모습을 그대로 재현하였다. 단출한 가구와 소박한 물건들 그리고 생전의 사진들로 그 당시의 분위기를 가늠할 수 있다. 이승만별장은 소박하고 단출하지만 별장 안에서 밖을 바라보면 주변의 울창한 송림과 한데 어우러진 화진포 두 개의 호수가 한눈에 보이는 까닭에 화진포의 세 별장 중 가장 경치가 뛰어나다는 평을 받고 있다. 조용히 바깥 풍광을 즐기며 편안하게 쉴 수 있는 평온하고 조용한 별장이다.
이용안내
이용시간
운영시간 09:00~18:00(동절기 09:00~17:30)
매표시간 09:00~17:00(동절기 09:00~16:30)
※관람시간은 계절에 따라 변동가능
쉬는날
연중무휴
주차시설
있음
유모차대여여부
불가
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
033-680-3677
관련 홈페이지
https://www.gwgs.go.kr/tour/index.do
상세정보
화장실
있음(주차장 화장실 이용)
주차요금
무료
입 장 료
[화진포 역사안보전시관]
개인 : 어른 3 000원 / 청소년 및 군인 2 300원 / 어린이 2 300원
단체 : 어른 2 300원 / 청소년 및 군인 1 600원 / 어린이 1 600원
※ 단체 30인 이상
※ 이승만 대통령 화진포 기념관  이기붕 별장  화진포의 성 (김일성 별장)  생태박물관 포함
※ 국가유공자  장애인  65세 이상 무료
외국어 안내서비스
영어  일어  중국어 가능(화진포관광안내소 - 사전신청)
한국어 안내서비스
가능(화진포관광안내소 - 사전신청)
이승만별장 지도
일반
지형
위성
길찾기
확대보기"
국망봉자연휴양림(포천),"이미지 크게보기
국망봉자연휴양림(포천)
분류
자연 > 자연관광지 > 자연휴양림
위치
경기도 포천시 이동면 늠바위길 207-28
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
주차시설
유모차대여여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
등산로
촬영장소
시설이용료
이용가능시설
입 장 료
화장실
내국인 예약안내
개요
광주산맥의 주능선으로 경기도 내에서 세번째로 높은 국망봉(1 168m)은 암봉이 거의 없는 육산으로 코스는 험하지 않으나 해발이 높아 산행이 쉽지 만은 않은 산이다. 하지만 주능선의 길이만도 15㎞에 이를 정도로 산세가 웅장해서 일명 ""경기의 지리산"" 이라고도 불린다.국망봉을 오르내리는데는 최소한 5시간이 소요된다. 육중한 산세에 고산의 면모를 고루 갖추어 어느 계절에 찾아도 웅장한 맛을 느끼지만  특히 겨울철에는 많은 적설량과 함께 주능선 일대의 설화와 상고대를 흔히 볼 수 있다. 국망봉은 강원도쪽 봉우리인 백암산  대성산 등을 광덕산 - 백운산에서 이어받아 강씨봉 - 귀목봉 - 청계산 - 운악산으로 이어주는 구실을 한다. 국망봉 정상으로 가는 능선길은 해발 1천m가 넘는 곳으로 조망이 좋다. 정상에 서면 주위의 산들은 물론이고 날씨가 좋으면 백운대가 있는 북한산까지도 보인다.
이용안내
개장일
1999년 7월 1일
이용시간
[관람객] 08:00~18:00
[숙박객] 당일 14:00~익일 11:00
주차시설
있음
유모차대여여부
불가
애완동물가능여부
불가
문의및안내
010-2234-5522
관련 홈페이지
http://www.kookmang.co.kr
상세정보
등산로
이동면 사무소 - 장암저수지-동쪽계곡 - 갈림길 - 정상-북쪽능선 - 삼거리 - 장암저수지 - 이동면사무소 (15km  5시간 30분)
촬영장소
드라마 '내딸 서영이'  별에서 온 그대'  '감격시대' 촬영지
시설이용료
[통나무집]
4인(차량1대): 100 000~120 000원
6인(차량2대): 150 000~180 000원
8인(차량3대): 200 000~250 000원

[캠핑]
기본 1동(어른2명  어린이 2명  차량 1대): 40 000원

*추가인원/차량: 인/대당 10 000원 추가

이용가능시설
호수의집  바베큐장  산책로  산림욕장  등산로  자연관찰원  숲속의 교실  운동장  놀이터 등
입 장 료
일반 관람객 5 000원 / 등산객 2 000원
※ 통나무집 숙박요금 및 캠핑 이용 요금에 입장료 포함되어있음.
화장실
있음
내국인 예약안내
숙박시설 전화예약(010-2234-5522)
국망봉자연휴양림 지도
국망봉자연휴양림
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
향적봉(덕유산),"이미지 크게보기
향적봉(덕유산)
분류
자연 > 자연관광지 > 산
위치
전라북도 무주군 설천면
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
주차시설
문의및안내
관련 홈페이지
상세정보
등산로
입산통제 기간
자연휴식년제 구역
이용가능시설
개요
덕유산은 전라북도 무주와 장수  경상남도 거창과 함양군 등 2개도 4개 군에 걸쳐 솟아 있으며  해발1 614m의 향적봉을 정상으로 하여 백두대간의 한 줄기를 이루고 있다. 향적봉은 덕유산의 최고봉으로 남한에서는 네 번째로 높은 곳이다. 향적봉에서 중봉에 이르는 등산로에는 주목과 구상나무가 군락을 이루고  향적봉에서 중봉을 거쳐 덕유평전  무룡산까지 이르는 등산로에는 철쭉이 군락을 이룬다. 철쭉이 피는 계절의 풍경도 일품이지만 눈이 특히 많이 내리는 향적봉 일대의 설경은 장관이다.
이용안내
쉬는날
연중무휴
주차시설
있음
문의및안내
063-322-3174
관련 홈페이지
http://deogyu.knps.or.kr
상세정보
등산로
[향적봉 1코스] 무주리조트~곤돌라~설천봉~향적봉(20분/편도0.6 km)
[향적봉 2코스] 구천동탐방지원센터~인월담~안심대~백련사~향적봉(3시간/편도8.5 km)
입산통제 기간
산불조심기간 중 입산을 통제
춘계 산불조심기간 매년 2월 1일 ~ 5월 15일
추계 산불조심시간 매년 11월 1일 ~ 12월 15일
※ 통제기간은 기상여건 등을 감안하여 공원별로 일부 조정될 수 있으니 공원탐방 시 해당 공원 홈페이지 공지사항 참고
자연휴식년제 구역
국립공원 특별보호구
* 칠연계곡 일원 122 500㎡  2026년까지
* 향적봉 하단  10 000㎡  2026년까지
이용가능시설
향적봉 대피소 063-322-1614(전화예약)
덕유산 지도
덕유산
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
옥연지 송해공원,"이미지 크게보기
옥연지 송해공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
대구광역시 달성군 옥포읍
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
주차시설
문의및안내
상세정보
입 장 료
개요
옥연지 송해공원은 달성군 명예군민인 방송인 송해 선생의 이름을 따 명칭한 곳으로  둘레길 데크  백년수중다리  바람개비 쉼터  전망대  금동굴  얼음빙벽 등 다양한 볼거리로 조성되어있다. 공원과 함께 조성된 ‘옥연지 송해공원 둘레길’은 옥연지 일대의 자연을 가까이에서 살펴볼 수 있는 생태탐방로다. 송해공원과 둘레길이 생기면서 농업용수 공급을 위해 만들어졌던 옥연지는 새로운 관광명소로 떠오르게 되었다.
이용안내
쉬는날
연중무휴
주차시설
주차 가능(1/2/3/4주차장)
문의및안내
053-746-6407
상세정보
입 장 료
무료
옥연지 송해공원 지도
옥연지 송해공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
한국근현대사박물관,"이미지 크게보기
한국근현대사박물관
분류
인문(문화/예술/역사) > 문화시설 > 박물관
위치
경기도 파주시 탄현면 헤이리마을길 59-85
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
규모
이용요금
이용시간
쉬는날
주차시설
애완동물가능여부
문의및안내
관련 홈페이지
개요
대한민국의 20세기 문화는 유난히 큰 변동을 겪었다. 일본이 통치권을 앗아간 1910년부터 40년대  뼈아픈 6·25전쟁이 있던 1950년대. ‘잘 살아보자’는 일념 하나로 온 국민이 똘똘 뭉쳤던 1970~80년대까지. 오래도록 그 시절이 잊히지 않기를 바라는 마음에서 2005년에 30년 동안 모은 각종 시각유물자료 7만여 점을 헤이리마을로 옮겼다. 입구부터 과거의 냄새를 물씬 풍기는 한국근현대사박물관은 지하 1층  지상 3층으로 이루어져 있으며 층별로 각기 다른 시대의 한 마을을 통째로 재현한 한국 최초의 근현대사 테마 박물관이다.
이용안내
규모
지하1층~지상3층
이용요금
성인(19세 이상) : 7 000원
소인(36개월 ~ 고등학생) : 5 000원
이용시간
10:00 ~ 18:00
쉬는날
매주 월요일 휴관
※ 일요일  공휴일  명절  여름방학(휴가철)기간에는 휴관없이 정상 개관합니다.
※ 휴관일 : 매주 월요일 (단)월요일이 공휴일이면 정상개관합니다.
주차시설
주차가능
애완동물가능여부
불가
문의및안내
031-957-1125
관련 홈페이지
http://www.kmhm.or.kr/
한국근현대사박물관 지도
한국근현대사박물관
10km
© NAVER Corp.
일반
지형
위성
확대보기"
순창군 채계산 출렁다리,"분류
인문(문화/예술/역사) > 건축/조형물 > 다리/대교
위치
전라북도 순창군 적성면
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
체험가능연령
문의및안내
관련 홈페이지
상세정보
입 장 료
개요
채계산은 순창 적성면과 남원 대강면 일원에 자리하고 있는 해발 342m의 산이다. 채계산은 회문산  강천산과 더불어 순창의 3대 명산 중 하나로 일명 화산(華山)이나 적성산과 책여산 등 여러 이름으로불리우고 있다. 바위가 책을 쌓은 것처럼 보인다 하여 책여산  적성강변 임동의 매미 터에서 동쪽을 바라보면 마치 비녀를 꽂은 여인이 누워서 달을 보며 창을 읆는 모습인 월하미인(月下美人)의 형상을 하였다고 하여 채계산이라 불리고  적성강을 품고 있어 적성산 으로도 불린다. 채계산 출렁다리는 24번 국도 사이에 적성 채계산과 동계 채계산으로 나뉘어지는 채계산을 하나로 이어주는 역할을 하며 현재 국내에서 가장 긴 무주탑 산악 현수교이다. 길이는 270m 이고 높이는 최고 75~90m이다.
이용안내
이용시간
* 동절기(11월~2월) 09:00~17:00
* 하절기(3월~10월) 09:00~18:00
※ 기상상황(강설  강풍  강우  태풍 등)에 따라 운영시간 변경)
쉬는날
연중개방
주차시설
가능
체험가능연령
전연령
문의및안내
063-650-1642
관련 홈페이지
순창군 문화관광http://www.sunchang.go.kr/tour/index.sunchang
상세정보
입 장 료
무료
순창군 채계산 출렁다리 지도
순창군 채계산 출렁다리
10km
© NAVER Corp.
일반
지형
위성
확대보기"
송이밸리자연휴양림,"이미지 크게보기
송이밸리자연휴양림
분류
숙박 > 숙박시설 > 관광호텔
위치
강원도 양양군 양양읍 고노동길 98-50
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
수용인원
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
시설이용료
이용가능시설
내국인 예약안내
외국어 안내서비스
개요
강원도 양양의 맑은 자연에 둘러싸인 휴양림이자 산림 복합 문화 공간이다. 43만㎡의 휴양림은 크게 숙박 시설  교육과 체험 시설  레포츠 시설로 나뉜다. 숙박 시설은 약 30㎡의 산림문화휴양관  목재 체험형 숙박시설인 숲속의집이 있다. 깨끗하고 저렴한 시설을 자랑하는 숙소는 두 곳 모두 최대 6~8명까지 묵을 수 있고  인덕션·전자레인지·전기밥솥 등 각종 조리도구를 갖췄다. 투숙객에 한해 공동 바비큐장에서 바비큐도 즐길 수 있다. 교육과 체험 시설로는 백두대간의 자연·역사·문화를 소개하는 백두대간생태교육장  목공예품을 직접 만들 수 있어 가족 여행객에게 인기가 많은 목재문화체험장  양양 특산물인 송이버섯의 생육 환경을 알아보는 송이생태관이 자리한다. 양양의 자연을 레포츠로 즐기고 싶은 이들을 위한 레포츠 시설도 마련되어 있다. 집라인은 물론  줄에 매달린 채 슈퍼맨처럼 엎드려 580m 거리를 비행하는 ‘하늘나르기’  숲속을 가르는 모노레일 ‘숲속기차’를 이용할 수 있다.


규모:연면적 495.97㎡

1. 자차로 내비게이션 방문시 강원도 양양군 양양읍 고노동길 98-50으로 안내 받으세요.
2. 대중교통 방문시 도착지별 안내
속초 ☞ 9번  9-1번 버스 양양시외버스터미널 하차  택시로 이동
양양 ☞ 양양읍에서 택시로 이동
3. 방문전 식품 및 바비큐 관련용품 구입은 양양읍내 마트를 이용바랍니다.(휴양림 5분거리)
입실은 13시 ~ 20시까지 이며  관리실로 오셔서 체크인하시고 늦으실 경우 연락바람.
이용안내
이용시간
입실시간 : 15:00
퇴실시간 : 11:00
비수기 기간 : 성수기와 주말을 제외한 기간
성수기 기간 :
7월 셋째주 금요일부터 8월 넷째주 토요일까지(주말은 성수기 요금 적용)
주 말 : 금요일  토요일  공휴일 전(前)날
쉬는날
매주 화요일
주차시설
주차 가능 (약 소형 50대)
수용인원
약 100명
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
033-670-2644
관련 홈페이지
http://www.foresttrip.go.kr
상세정보
시설이용료
1. 산림문화휴양관 1층 - 전나무 / 향나무 / 해당화 / 황매화 / 소나무
한실  28㎡  객실수 각각 1개
최소 4명 ~ 최대 6명
성수기주중  성수기주말  비수기주말 : 80 000원 / 비수기주중 : 50 000원
*TV  냉장고  에어컨  케이블  테이블  목욕시설  세면도구  취사용품+개별화장실
2. 산림문화휴양관 2층 - 물푸레나무 / 자작나무 / 은행나무 / 목련 / 주목 / 참나무
한실  30㎡  객실수 각각 1개
최소 5명 ~ 최대 7명
성수기주중  성수기주말  비수기주말 : 90 000원 / 비수기주중 : 60 000원
*TV  냉장고  에어컨  케이블  테이블  목욕시설  세면도구  취사용품+복층 다락방
3. 산림문화휴양관 계단층 - 단풍나무 / 진달래 / 장미
한실  29㎡  객실수 각각 1개
최소 5명 ~ 최대 7명
성수기주중  성수기주말  비수기주말 : 90 000원 / 비수기주중 : 60 000원
*TV  냉장고  에어컨  케이블  테이블  목욕시설  세면도구  취사용품+복층 다락방
4. 숲속의 집 - 반달곰 / 산양 / 여우 / 다람쥐 / 산토끼 / 너구리
한실  32㎡  객실수 각각 1개
최소 4명 ~ 최대 6명
성수기주중  성수기주말  비수기주말 : 100 000원 / 비수기주중 : 70 000원
*독채  TV  냉장고  에어컨  케이블  테이블  목욕시설  세면도구  취사용품+독채 앞 테라스
5. 숲속의 집 - 꽃사슴 / 노루
한실  43㎡  객실수 각각 1개
최소 6명 ~ 최대 8명
성수기주중  성수기주말  비수기주말 : 110 000원 / 비수기주중 : 80 000원
*독채  방2개  TV  냉장고  에어컨  케이블  테이블  목욕시설  세면도구  취사용품+독채 앞 마당
이용가능시설
총 객실 수 : 22실
입실시간 : 15:00
퇴실시간 : 11:00

부대시설 : 세미나실  스포츠시설  바비큐

[체험 학습]
- 목재문화체험장 033-670-2934
- 백두대간 생태교육관 033-670-2934
- 송이생태관 033-670-3935
- 자생식물원

[레포츠 시설](10:00~17:15) 033-673-2468
- 하늘 나르기 / 짚라인 / 숲속기차

하늘 캠핑장 033-673-2468

객실내취사가능(냄새 심한 조리 불가)
픽업서비스 불가
신문제공 해당 없음

[기타 안내 사항]
준비물: 세면도구  수건  모기향(여름)등 (비누 치약만 제공)
휴양림내 편의점  식당이 없으며 wifi는 지원하지 않습니다.
바비큐그릴은 무료 제공하오나  숯·그릴망(지름45㎝)은 개인이 준비하셔야 합니다.(숲속의집/계단층 : 바비큐그릴 일체 개인 준비)
객실내 휴대용 가스레인지는 사용 불가
지정된 장소외 취사행위(화기사용)를 일절 금지
객실 내 육류나 어류  냄새가 심한 음식류의 조리는 불가
산불조심기간(매년 11월 1일 ~ 다음해 5월 31일) 동안 개별바비큐 등 야외 취사 제한되며  공동바비큐장을 이용.
내국인 예약안내
인터넷
www.foresttrip.go.kr
외국어 안내서비스
불가
송이밸리자연휴양림 지도
송이밸리자연휴양림
10km
© NAVER Corp.
일반
지형
위성
확대보기"
앞산 해넘이전망대,"이미지 크게보기
앞산 해넘이전망대
분류
인문(문화/예술/역사) > 건축/조형물 > 기념탑/기념비/전망대
위치
대구광역시 남구 대명동
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
쉬는날
수용인원
유모차대여여부
신용카드가능여부
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
관광코스안내
상점정보
한국어 안내서비스
개요
일몰과 함께 대구의 경관을 한눈에 담을 수 있는‘앞산 해넘이전망대’는 남구의 앞산빨래터공원에 위치한다. 앞산빨래터공원의 역사와 상징을 담아 전망대 디자인은 빨래 짜는 모습을 형상화했다. 전망대를 향하는 경사로는 앞산의 전경과 주변 경관을 볼 수 있어 산책하기 좋다.

시설규모 : 앞산 해넘이전망대(타워형)13m  경사로 243m
이용안내
개장일
2020년 08월 01일
이용시간
09:00~21:00
쉬는날
연중무휴
수용인원
앞산 해넘이전망대 60명 동시 수용가능
유모차대여여부
불가
신용카드가능여부
불가
애완동물가능여부
불가
문의및안내
053-664-2174
관련 홈페이지
http://nam.daegu.kr/tour/
상세정보
관광코스안내
[아이와 함께]
고산골 공룡공원-앞산 숲 놀이터-앞산 해넘이전망대-앞산별자리이야기터널
[문화예술테마]
대덕문화전당-앞산 해넘이전망대-대명공연거리 소극장공연-계명대학교 대명캠퍼스
[역사교육테마]
왕건 호국 역사터-앞산 해넘이전망대-충혼탑  낙동강승전기념관  임용상 동상  이시영 선생 순국 기념탑
[남구 맛투어]
관문시장-앞산카페거리-앞산 해넘이전망대-안지랑곱창골목
상점정보
앞산맛둘레길 : 앞산카페거리 : 대명9동 일대 고급주택을 리모델링하여 형성된 카페  레스토랑 등 약 30여개 밀집
안지랑곱창골목 : 곱창 음식점 50여개 밀집  한국관광 100선 선정
한국어 안내서비스
문화관광해설사 안내 가능
매일 17:00~19:00  2시간(일몰 시간에 따라 탄력적으로 운영)
앞산 해넘이전망대 지도
앞산 해넘이전망대
10km
© NAVER Corp.
일반
지형
위성
확대보기"
통리탄탄파크,"이미지 크게보기
통리탄탄파크
분류
인문(문화/예술/역사) > 휴양관광지 > 테마공원
위치
강원도 태백시 통동 산 67-1 (통동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
쉬는날
주차시설
수용인원
신용카드가능여부
애완동물가능여부
체험가능연령
체험안내
문의및안내
관련 홈페이지
상세정보
촬영장소
입 장 료
이용가능시설
화장실
개요
통리탄탄파크 본관에서는 구문소의 용궁 설화를 모티브로 한 라이브스케치  여섯 대륙의 대표 동물들을 만날 수 있는 증강현실(AR) 체험 포토존  수호천사가 되어 태백을 구하는 건슬레이어즈(슈팅게임) 등 다양한 체험을 즐길 수 있다. 그리고 폐갱도를 활용한 ‘기억을 품은 길’과 ‘빛을 찾는 길’에서 가족의 이야기를 찾고  미디어아트 등 다양한 테마의 디지털콘텐츠와 어우러진 음악을 듣고 보고 즐기는 것도 큰 재미를 주며 색다른 경험이 될 것이다. 또 두 갱도를 잇는 산책로와 곳곳에 있는 포토존을 통해 힐링타임을 가져보는 것도 좋다. 특히  기억을 품은 길을 나가면 확 트인 풍경이 색다른 감동을 주며 카트라이딩을 하거나 산책로를 걸으며 맞는 시원한 백두대간의 바람은 잊을 수 없는 추억을 만들어준다.
이용안내
개장일
시범운영 2021.6.15.부터(입장료 무료)
본격운영 2021.7.5.부터(입장료 유료)
이용시간
09:00~18:00
* 매표시간: 09:00~17:00
쉬는날
매주 월요일(휴관일이 공휴일인 경우 공휴일 다음 첫 번째 평일 휴관)
주차시설
있음 (약 소형 100대  대형10대 주차가능)
수용인원
1 000명
신용카드가능여부
가능
애완동물가능여부
불가
체험가능연령
제한없음(카트인 경우 키 150cm이상 이용가능)
체험안내
건슬레이즈(슈팅게임)  미디어아트(기억을 품은 길  빛을 찾는 길)  카트레이싱  라이브스케치  증강현실(AR)체험 포토존  산책로  전망대  태양의후예세트장 등
문의및안내
033-550-2082
관련 홈페이지
https://blog.naver.com/taebaek_city
상세정보
촬영장소
드라마 태양의후예 촬영지
입 장 료
개인 : 어린이 5 000원/ 청소년·군인 7 000원/ 어른 9 000원
단체(20명이상)  태백시민  폐광지역 7개 시·군민 : 어린이 3 000원/ 청소년·군인 5 000원/ 어른 7 000원
※통리탄탄파크  오로라파크 통합이용료
이용가능시설
슬로우레스토랑  갱도(기억을 품은 길  빛을 찾는 길)  레이싱카트  꼬마열차  전망대  산책로  태양의후예세트장  메인광장  매표소  관광안내소  화장실  카페테리아 등
화장실
있음(2개소)
통리탄탄파크 지도
통리탄탄파크
10km
© NAVER Corp.
일반
지형
위성
확대보기"
청학 수변공원,"이미지 크게보기
청학 수변공원
분류
인문(문화/예술/역사) > 휴양관광지 > 공원
위치
부산 영도구 청학동 217-43
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
애완동물가능여부
문의및안내
관련 홈페이지
상세정보
이용가능시설
화장실
개요
청학 수변공원은 부산 항만공사와 부산 지방해양항만청이 함께 조성한 민간 최초의 수변공원이다. 바다 가까이 있어 부산항대교를 가장 가까이서 볼 수 있는 공원으로도 유명하다. 조경은 물론이고 체육시설까지 잘 갖춘 공원으로 동해안 국토종주 자전거길에 포함되어 있어 자전거 타기에도 적합하다. 최근 야경이 아름다운 부산항대교 야경 촬영 명소로 알려지면서 영도의 새로운 관광 핫스폿으로 급부상 중이다. 부산항대교 점등시간은 일몰 후 20분부터 11시까지이니 촬영이 목적이라면 미리 점등 시간을 체크한 뒤 방문하는 것이 좋다
(공지사항)부산항대교 점등시간 확인https://www.bukhangbr.com/intro/intro_04.php
이용안내
이용시간
상시 개방
애완동물가능여부
가능
문의및안내
051-419-4041
관련 홈페이지
https://www.blog.naver.com/yeongdonews/222473834842
상세정보
이용가능시설
체육시설
(기타부대시설)자전거보관소
화장실
있음 (남녀분리)
청학 수변공원 지도
청학 수변공원
10km
© NAVER Corp.
일반
지형
위성
확대보기"
속리산테마파크모노레일,"이미지 크게보기
속리산테마파크모노레일
분류
인문(문화/예술/역사) > 체험관광지 > 이색체험
위치
충청북도 보은군 속리산면 속리산로 600
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
주차시설
문의및안내
상세정보
입 장 료
개요
속리산 풍경을 즐기며 할 수 있는 레포츠 중 하나이다. 솔항공원 주차장 이용이 가능하고  스카이바이크  집라인  스카이트레이 등과 함께 즐길 수 있다. 하부 승차장에서 전망카페까지 총 왕복 866m를 운행하며  전망대에는 베이커리와 음료 등을 판매하는 카페도 있다. 당일 현장 접수만 하고 있으며  1대당 수송 인원이 20명 정도로 적은 편이라 대기가 발생할 수 있다. 선착순 접수를 하니 미리 접수부터 하고 주변을 둘러보는 것이 좋다. 탑승 후 전망대에 도착해서도 먼저 하행 시간을 선착순 접수해놓는 것이 편리하다. 남는 대기 시간에는 주변의 도깨비공원이나 속리산 자생 식물원을 구경할 수 있다.
이용안내
이용시간
평일 10:00 - 17:00 첫운행 10:00
주말 및 공휴일 09 :00 - 17:00 첫 운행 09:20
주차시설
있음
문의및안내
043-542-7998
상세정보
입 장 료
대인 7 000원
소인 4 000원
보은군인  국가유공자  장애인  만65세이상  단체20인 이상 6 000원
※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망
속리산테마파크모노레일 지도
속리산테마파크모노레일
10km
© NAVER Corp.
일반
지형
위성
확대보기"
