title,contents
금강온천,"금강온천
분류
인문(문화/예술/역사) > 휴양관광지 > 온천/욕장/스파
위치
충청남도 공주시 고마나루길 51-12 (웅진동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
쉬는날
주차시설
유모차대여여부
신용카드가능여부
애완동물가능여부
문의및안내
상세정보
주차요금
이용가능시설
시설이용료
개요
금강온천은 지하 1300m 암반수에서 용출하는 양질의 온천수로 약칼리성 단순천이며 수질은 무색  무미  무취의 성질을 지니고 있다. 게르마늄 성분이 함유되어 피부노화 방지  만성 신경계통 류마티스 관절염  당뇨병  부인병 및 성인병 예방과 치료에 효과가 있다고 알려져 있다. 강온천은 대형 온천 시설과 숙박 시설이 함께 있어 공주를 관광하는 가족 단위의 손님이 많이 있다.
이용안내
개장일
2001년 3월
이용시간
06:00~20:00
쉬는날
연중무휴
주차시설
주차 가능
유모차대여여부
불가
신용카드가능여부
가능
애완동물가능여부
불가
문의및안내
041-856-0033
상세정보
주차요금
무료
이용가능시설
숙박  식당 등
시설이용료
대인 9 000원 / 소인(만 2세~미취학 아동) 4 000원
※ 사이버 공주시민 가입시 7 000원에 이용 가능
금강온천 지도
금강온천
500m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
덕평자연휴게소,"이미지 크게보기
덕평자연휴게소
분류
인문(문화/예술/역사) > 체험관광지 > 이색체험
위치
경기도 이천시 마장면 덕이로154번길 287-76 (마장면)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
내국인 예약안내
개요
덕평자연휴게소는 영동고속도로에 위치한 고속도로 복합 휴게시설로  강릉방향과 인천방향에서 모두 진입 할 수 있는 휴게시설이다.신갈JC에서 강릉방향 영동고속도로 35Km 지점에 위치하고 있으며  호법JC에서는 인천방향으로 2km 지점에 위치하고 있다. 휴게소는 24시간 운영 되며 (푸드코트 일부와 편의점)  쇼핑 매장은 오전 9시에서부터 저녁 9시까지 운영되고 있다. 달려라 코코와 캐주얼식당  전문식당도 저녁시간까지 운영중이다. 덕평자연휴게소는 휴게소로써의 역할뿐만 아니라 쇼핑시설  체험시설 및 각종 야외 휴식시설로 더욱 주목받고 있다. 쇼핑몰에는 아웃도어·스포츠·골프·캐쥬얼 브랜드 등 다양한 브랜드 샵이 위치하고 있으며  자연휴게소라는 이름에 걸맞게 선셋 전망대  선바위 전망대  호프트리  파인 허그 등 다양한 테마가 있는 산책로와 아름답게 꾸며진 정원이 있다. 또한 국내 최초로 교육을 테마로 하는 애견체험장과 애견놀이터가 있는 '달려라 코코'가 있어 관광지로써의 역할도 톡톡히 하고 있다.

※ 반려견 동반 여행 정보
- 유료로 운영되는 국내 최대의 애견카페
- 친환경 애견놀이터  소형견(12kg 이하) 전용 행동놀이터  소형견 물놀이장  애견체험관(애견입장 제한) 등 시설
- 잔디운동장  애견박물관  애견호텔  애견 용품 샵
- https://www.runkoko.com/
이용안내
이용시간
* 덕평자연휴게소
푸드코트 - 24시간
옥외매장 - 08:00 ~ 20:00
쇼핑몰 - 09:00 ~ 21:00

* 달려라 코코
- 에듀파크 10:00~18:00 (체험마감 17:30)
※ 에듀파크 리뉴얼로 인하여 애견체험 및 애견박물관 관람 중지
- 힐링파크  상품샵  코코카페 및 커피공간 10:00 ~ 19:00
※ 동절기 : 1시간 일찍 마감  하절기 (주말 및 공휴일) 1시간 연장 운영
쉬는날
연중무휴
주차시설
주차가능 (상행성방면 403대  하행선방면 267대)
문의및안내
031-645-0001
관련 홈페이지
https://www.dpecoland.com/
상세정보
입 장 료
무료
※ 시설별 입장료 및 사용료 있음
이용가능시설
* 중앙정원
- 메모리 하우스
- 뮤직박스
- 연못
- 허브샵(민들레울)

* 콘텐츠시설
- 러브벤치
- 아트 쓰레기통
- 남자화장실(오줌게임)
- 여자화장실

* 편의시설 : 주차시설  종합안내소  수유실  편의점  약국

* 달려라 koko

* ooozooo(별빛정원 우주)

* 우주타워
내국인 예약안내
휴게소 음식점 (전문식당  푸드코트 등)
- 단체 주문사전 예약제 031-645-0001
- 단  자리예약은 전문식당만 가능
덕평자연휴게소 지도
덕평자연휴게소
10km
© NAVER Corp.
일반
지형
위성
확대보기"
천안 병천순대거리,"이미지 크게보기
천안 병천순대거리
분류
인문(문화/예술/역사) > 체험관광지 > 이색거리
위치
충청남도 천안시 동남구 병천면 아우내순대길 28
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
주차시설
신용카드가능여부
애완동물가능여부
체험가능연령
문의및안내
관련 홈페이지
상세정보
화장실
개요
시골과 도시를 막론하고 허기진 배를 저렴한 가격에 채울 수 있는 순대국밥은 누구에게나 사랑받는 메뉴다.추운날  술 한잔이라도 걸칠라면 뜨끈한 순대국밥이 먼저 떠오르는 매니아들에게 천안의 아우내(병천)장터는 천국이다. 아우내 장터에는 현재 20곳에 달하는 '순대 전문점'들이 제각기 맛과 양을 자부하고 있다. 1968년 이전에는 장터가 열리는 날에만 순대국밥을 팔다가 1968년부터 자리를 잡고 순대국밥을 팔기 시작했다.아우내 장터가 지금과 같은 모습을 갖추기 시작한 것은 1990년대 초반이다. 1990년대 초반  인근에 중소기업이 많이 들어서자 순댓집들도 늘어나게 되면서 현재의 모습을 갖추게 되었다. 병천순대는 작은창자를 써서 특유의 돼지누린내가 적고  배추  양배추  당면 등을 정성껏 넣어 만든 야채순대는 담백하고 쫄깃하다. 병천순대로 만든 순댓국은 국물이 사골국물처럼 뽀야면서도 진하지 않아 순댓국을 처음 접하는 사람이 먹기에도 좋다.
이용안내
이용시간
점포마다 다름
쉬는날
점포마다 다름
주차시설
각 업소 주차장 이용
신용카드가능여부
가능
애완동물가능여부
불가
체험가능연령
전연령
문의및안내
천안시청 문화관광과 041-521-2035
관련 홈페이지
http://www.cheonan.go.kr/tour.do
상세정보
화장실
있음
병천순대골목 지도
병천순대골목
1000m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
갈론계곡,"이미지 크게보기
갈론계곡
분류
자연 > 자연관광지 > 계곡
위치
충청북도 괴산군 칠성면 사은리 92-1
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
문의및안내
관련 홈페이지
상세정보
개요
계곡 인근에 갈씨 성을 가진 사람들이 많이 살았다고 해서 이름 붙여진 갈론계곡은 아홉 곳의 명소가 있다고 해서 갈론구곡이라 부르기도 한다. 골이 깊기로 소문난 괴산에서도 가장 깊은 곳이라 할 만큼 깊숙히 들어가 있는 계곡이어서 아직도 찾는 사람이 많지 않은 호젓한 계곡이다. 유리알같이 맑은 계곡이 곳곳에 비경을 만들고 있으며 물놀이하기에도 좋은 계곡이다. 갈론계곡이란 이름은 이 계곡 입구 마을에 갈 씨 성을 가진 사람들이 은거했다 하여 붙여진 이름이다. 갈론구곡의 구곡은 다음과 같다. 제1곡 갈은동문  제2곡 갈천정  제3곡 강선대  제4곡 옥류벽  제5곡 금병  제6곡구암(거북바위)  제7곡인 고송유수재  제8곡 칠학동천  제9곡 선국암이다. 강선대  칠학동천  선국암 등 신선과 학의 이름이 자주 등장하는 것을 보아도 갈론계곡의 호젓한 아름다움을 짐작할 수 있다.
이용안내
이용시간
연중개방
쉬는날
연중개방
문의및안내
043-832-5550
관련 홈페이지
https://www.goesan.go.kr/tour
상세정보
갈은구곡 지도
갈은구곡
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
물향기수목원,"이미지 크게보기
물향기수목원
분류
자연 > 자연관광지 > 수목원
위치
경기도 오산시 청학로 211 (수청동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시간
쉬는날
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
주차요금
개요
수목원은 경기도 오산시 수청동 일대에 있으며  규모는 34㏊이고  예로부터 맑은 물이 흐르는 곳이라 하여 붙은 수청동(水淸洞)이란 지명에서 명칭이 유래한다. 19개 주제원으로 구성되며  주로 물과 관련된 습지생태원  수생식물원  호습성식물원과 한국의소나무원  단풍나무원  유실수원  중부지역자생원 등이 있다. 주요 건축물로는 물방울 온실  산림전시관  난대·양치식물원  방문자센터 등이 있다. 보유식물은 가시연꽃  미선나무 등 총 1 920여종이다.
이용안내
이용시간
춘·추절기(3월 4월 5월 9월 10월) 09:00 ~ 18:00 (입장마감 17:00)
하절기(6월 7월 8월) 09:00 ~ 19:00 (입장마감 18:00)
동절기(11월 12월 1월 2월) 09:00 ~ 17:00 (입장마감 16:00)
쉬는날
1월1일  설날  매주 월요일 휴관 (월요일이 공휴일 또는 연휴와 겹치는 경우 다음날 휴원)
문의및안내
031-378-1261
관련 홈페이지
http://farm.gg.go.kr/sigt/74
상세정보
입 장 료
어른 1 500원 / 청소년 1 000원 / 어린이 700원
무료(신분증  관련'증' 제출자에 한함)
미취학아동  65세이상  국가/독립유공자  장애인(1~3급까지는 보호자 1인 포함)  참전군인  기초생활수급자  경기아이플러스카드 소유 가정(막내자녀가 만 15세 이하)
이용가능시설
주제원: 만경원  토피어리원  향토예술의나무원  수생식물원  단풍나무원  중부지역자생원  관상조류원  기능성식물원  물방울온실  습지생태식물원  무궁화원  한국의소나무원  곤충생태원  호습성식물원  유실수원  분재원  난대/양치식물원
전시관: 전시실  묵카페  안내데스크  정보검색  숲길갤러리  기획전시실  체험학습실

주차요금
경차 1 500원 / 소 중형 3 000원 / 대형 5 000원
경기도립 물향기수목원 지도
경기도립 물향기수목원
3km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
달천계곡(창원),"이미지 크게보기
달천계곡(창원)
분류
자연 > 자연관광지 > 계곡
위치
경상남도 창원시 의창구 북면 달천길 145
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
문의및안내
관련 홈페이지
개요
* 창원시 대표적인 계곡  달천계곡(창원) *
창원시 동정동 굴현고개를 넘어서면 북면 외감마을이 나오는데 여기에서 좌측으로 1km쯤 거슬러 오르는 곳에 달천계곡이 있다. 이 계곡은 2km 가량 울창한 수목과 넓은 반석이 깔려 있다. 조선 숙종 때 재상이었던 미수 허목 선생이 낙향하여 이용한 달천정이라는 샘이 있으며 계곡에는 선생이 ""달천동""이라 쓴 바위가 있다. 매년 봄이면 천주산에서 자생하는 대단위 군락의 진달래꽃이 만개하여 산이 붉게 불타 일대장관을 이룬다. 이 무렵(4월 중순경) 에 맞춰 계곡 내에서는 진달래꽃의 아름다움과  지역민의 화합 및 태평성대를 기원하는 ""천주산 진달래축제""가 다채로운 행사와 함께 열려 많은 관광객이 찾고 있다.

* 달천계곡의 명칭 유래에 대하여 *

선 숙종 때 우의정을 지낸 미수 허목(許穆)이 낙향하여 이곳에 기거하면서 계곡암반에 달천동(達川洞)이라 각자한 데서 유래된 이름이라고 한다. 한편 외감리의 ‘감(甘)’은 북을 뜻하는 ‘?’을 표기하기 위한 차자(借字)라 할 수 있다. ‘甘’의 옛 훈은 ‘?다’이다. 이 ‘?’이 ‘달’로 변하고  달이 한자화 되면서 달(達)로 되었을 것이다. 따라서 달천계곡은 천주산 북쪽 기슭에 있는 ‘하천’이 만들어낸 계곡이란 뜻으로도 볼 수 있다.
이용안내
문의및안내
055-289-8815
관련 홈페이지
http://culture.changwon.go.kr
달천계곡 지도
달천계곡
5km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
대구수목원,"이미지 크게보기
대구수목원
분류
자연 > 자연관광지 > 수목원
위치
대구광역시 달서구 화암로 342 (대곡동)
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
이용시기
이용시간
쉬는날
주차시설
애완동물가능여부
체험안내
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
화장실
주차요금
개요
74 000여 평의 부지에 1986년부터 1990년까지 대구시민의 생활쓰레기 410만톤을 매립한 장소로서 이곳의 환경문제를 해결하기 위하여 1996년부터 1997년까지 150만㎥의 건설잔토를 6~7m로 복토한 후 2002년 5월까지 수목원을 조성함으로 생태를 복원한 사례이다. 대구수목원은 침엽수원  활엽수원  화목원  야생초화원  약용식물원  염료원 등 21개소의 다양한 원을 구성하여 400여종 6만 그루의 나무와 1 100개 화단에 800여 종 13만 포기의 초화류를 식재하였고  40종 300여 점의 분재와 200종 2 000점의 선인장과 더불어 300여 점의 수석도 전시하였다. 총 1 750여종의 식물이 전시되어있고 25개의 테마 정원으로 구성되어 있으며  도심에서 가까운 도시형 수목원으로 관찰  견학  학습탐구  휴식에 대구 시민의 사랑을 받고 있다.

대구수목원에서는 어린이와 청소년 대상 체험교실을 운영하고 있다. 어린이 자연학교는 여름방학 기간 중에 운영된다. 청소년 그린스쿨은 초·중·고등학생을 대상으로 운영되는 프로그램이다. 이외에 조경교육지도자 교육 등 다양한 식물 관련 교육행사가 개최된다. 그리고 수목원 인근에는 앞산과 두류공원이 위치하고 있으며  대구에는 팔공산과 비슬산이 자리하고 있어 양대 명산을 관광 및 등산하는 방문객들은 대구수목원을 연계하여 관광코스 및 휴식공간으로 활용하고 있다.
이용안내
이용시기
상시
이용시간
1~4월  9~12월 09:00~18:00
5~8월 08:00~19:00
*매주 월요일 정비로 인해 일부 시설 견학 제한
쉬는날
연중무휴
※ 단 월요일은 일부시설의 이용제한 있음
주차시설
있음
애완동물가능여부
불가
체험안내
식물교양강좌  어린이 여름자연학교  천연염색 체험 프로그램  조경수목관리교육  수목원 자연해설  전시관 자연해설  체험학습실
문의및안내
053-803-7270
관련 홈페이지
http://www.daegu.go.kr/Forestry
상세정보
입 장 료
무료
이용가능시설
수목원 - 침엽수원  야생초화원  화목원  시목원  활엽수원  습지원  잔디광장  약초원  선인장온실  분재원  시화원  무궁화원  약초원  약용식물원  선인장온실  분재원  유실수원  기념식수원  염료식물원  철쭉원  죽림원  방향식물원  괴석원  교육관  외국식물원  배양온실  파고라

삼림문화전시관 - 상설전시실  야외전시  체험학습실  비지터센터
화장실
있음
주차요금
무료
대구수목원 지도
대구수목원
3km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
심청한옥마을,"이미지 크게보기
심청한옥마을
분류
인문(문화/예술/역사) > 역사관광지 > 민속마을
위치
전라남도 곡성군 오곡면 심청로 178
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
쉬는날
주차시설
체험가능연령
문의및안내
관련 홈페이지
상세정보
입 장 료
이용가능시설
화장실
개요
심청마을은 곡성읍에서 섬진강을 끼고 국도 17호선을 따라 10㎞쯤 가다가 우측으로 전라선 철길을 건너 올라가면 나타나는 20여호의 마을이다. 여기서 골짜기를 따라 1㎞쯤 올라가면 무릉도원이 있고  도화천 중간쯤에 심청이 목욕했다는 옥녀탕이 있다. 또 마을 입구 도화천 건너편 일대에는 옛날 쇠를 다루는 대장간이 있었다고 하여 ""석아살""이라는 지명과 화살촉을 뜻하는 살태골  병마골 등의 옛 지명이 남아있다. 또한  서기 379년 백제에서 만들어 일본으로 보냈다는 일본의 보물인 칠지도를 만드는 생산지인 곡라와 중국상인 등이 내륙지역인 곡성까지 들어오게 된 이유가 양질의 철을 구하기 위하였다는 사실을 입증할 만한 철광석이 마을의 담장에서도 쉽게 찾아볼 수 있다.
이용안내
쉬는날
연중무휴
주차시설
주차 가능
체험가능연령
전연령
문의및안내
061-363-9910
관련 홈페이지
http://심청한옥마을.kr
상세정보
입 장 료
무료
이용가능시설
숙박시설 등
화장실
있음
심청이야기마을 지도
심청이야기마을
500m
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
담양 창평 삼지내마을,"이미지 크게보기
담양 창평 삼지내마을[슬로시티]
분류
인문(문화/예술/역사) > 역사관광지 > 민속마을
위치
전라남도 담양군 창평면 돌담길 9-22
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
주차시설
체험안내
문의및안내
관련 홈페이지
상세정보
이용가능시설
화장실
한국어 안내서비스
개요
* 시간과 정성으로 만드는 달콤한 맛 체험 담양 삼지내마을 *

빠르게 변화하는 도시민의 삶과는 상대적으로 자연 속에서 먹거리와 지역의 문화를 경험하며 느리게 살아가는 삶의 방식을 추구한다. 이곳에서는 전통 과자라 할 수 있는 한과와 쌀엿을 만들어 보는 체험을 할 수 있다.

* 먹거리 : 약초밥상  시골텃밭밥상  죽순나물  시장국밥
* 인근볼거리 : 죽녹원  메타세쿼이아 가로수길  소쇄원 등
이용안내
주차시설
주차 가능
체험안내
꿀초 만들기  한과․쌀엿 만들기  다례 체험  야생화효소  수제막걸리  약초밥사  텃밭밥상 체험 등
※ 체험은 현지사정에 따 라 변동될 수 있으므로 홈페이지 참고 및 전화문의
문의및안내
061-383-3807
관련 홈페이지
http://cittaslow.co.kr/20
상세정보
이용가능시설
고재환 가옥  고재욱 가옥  고재선 가옥  춘강 고정주고택  슬로시티 체험관  두레박공방(천연염색 체험장)  쌀엿체험장  삼지천장아찌체험장  남극루 등
화장실
있음
한국어 안내서비스
※ 매주월요일  추석  설날 휴무
※ 단체예약은 온라인예약  개인예약은 전화로 문의(당일예약 불가)
※ 문의 : 061-383-3807
삼지내마을 지도
삼지내마을
3km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
백운동계곡(산청),"이미지 크게보기
백운동계곡(산청)
분류
자연 > 자연관광지 > 계곡
위치
경상남도 산청군 단성면 백운로51번길
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
문의및안내
관련 홈페이지
개요
지리산록 중에도 남명(南冥)조식(曺植)의 체취가 가장 많이 남아있는 계곡이 백운동 계곡이다. 일찌기 남명이 남겼다는 백운동(白雲洞)  용문동천(龍門洞天)  영남제일천석(嶺南第一泉石)  남명선생장지소(南冥先生杖之所) 등의 글자가 암석에 새겨져 있으며 '푸르른 산에 올라 보니 온 세상이 쪽빛과 같은데  사람의 욕심은 그칠 줄을 몰라 아름다운 경치를 보면서도 세상사를 탐한다'라는 글을 지은 작품의 현장이기도 하다.

백운동계곡의 들머리는 의령군 대의면에서 산청군 시천면중산리로 이어지는 20번 국도를 따라가다 하동군 옥종면으로 갈라지는 칠정삼거리를 지나 1㎞여 지점에 있는 백운동 계곡이란 푯말을 따라 들어가면 된다. 웅석봉에서 내려 온 산자락이 길게 뻗어나와 덕천강가에 닿으면서 계류를 쏟아내는데 이 계곡이 백운동 계곡이다.

웅석봉은 경호강과 덕천강 가운데 자리해 '강은 산을 넘지 못하고  산은 강을 건너지 못한다'는 평범한 진리를 보여주며 어천계곡과 청계계곡의 물은 경호강으로  계림정계곡과 백운동계곡의 물은 덕천강으로 흘러 보낸다. 계곡을 따라 산청군 단성면 백운리 점촌마을에 들어서면 시원한 계류와 함께 '백운동'이란 글자를 새긴 기암절벽과 '용문동천'임을 알리는 글자가 음각되어 있는 널찍한 암반이 반긴다.

그 위로 목욕을 하면 절로 아는 것이 생긴다는 다지소(多知沼)가 있다. 폭이 26m  길이가 30m에 달하는데 주변이 모두 바위라 여름에는 피서객들이 줄을 잇는다. 또한 높이 4m여의 백운폭포와 다섯 곳의 폭포와 담(潭)이 있다 하여 이름도 오담폭포인 곳을 비롯해 '영남제일천석' 이란 글자가 새겨져 있는 등천대 (登天臺)는 정말 계류의 물보라를 타고 하늘로 오를 수 있을 정도로 물살이 거세다.
이용안내
문의및안내
055-970-6421~3
관련 홈페이지
http://www.sancheong.go.kr/tour/index.do
산청 백운동계곡 지도
산청 백운동계곡
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
남해 문항어촌체험마을,"이미지 크게보기
남해 문항어촌체험마을
분류
인문(문화/예술/역사) > 체험관광지 > 농.산.어촌 체험
위치
경상남도 남해군 설천면 강진로206번길 54-19
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
주차시설
체험안내
문의및안내
관련 홈페이지
상세정보
화장실
개요
문항어촌마을은 바다에서 진행되는 대부분의 체험을 즐길 수 있는 곳이다. 마을 입구에는 널찍한 주차장이 마련되어 있고  그 옆에는 체험관이 위치한다. 체험관에는 체험에 대한 간단한 설명을 들을 수 있는 강당과 세족장이 마련되어 있다. 주차장 한편에 체험객을 위한 큼직한 마을 안내 지도가 있어 편의를 더한다. 각각의 체험장 위치와 체험 내용 등이 상세하게 표시되어 있어 쉽게 각자의 동선을 파악할 수 있다. 문항마을은 어촌답게 대부분의 체험이 쏙잡이 체험  바지락 캐기 체험  선상 낚시  낙지 잡기 체험  후리그물 체험  개막이 체험 같은 어촌 체험으로 이뤄져 있다. 체험 프로그램은 소규모 인원을 위한 체험과 단체를 위한 체험으로 구분된다. 쏙 잡기 체험  바지락 캐기 체험 등이 가족 단위 체험객을 위한 프로그램이라면  후리그물 체험과 개막이 체험은 체험 인원이 각각 30명과 50명 이상이어야 진행한다.

이는 그물을 설치하고 거둬들이는 데 필요한 최소 인원이기 때문이다. 체험의 대부분이 물 빠진 갯벌에서 진행되다 보니 체험에 필요한 장비인 장화와 호미 등은 각자 준비해야 한다. 미처 준비하지 못했다면 마을체험관에서 대여할 수 있다. 쏙을 잡을 때 사용하는 붓과 바지락을 캐기 위한 호미는 무료  장화는 1켤레당 2천 원이다. 문항어촌마을은 다양하고 유익한 체험 프로그램 못지않게 멋스러운 풍광을 간직한 곳이기도 하다. 특히 마을 앞바다에 떠 있는 2개의 섬은 문항어촌마을을 대표하는 비경 중의 비경. 상장도와 하장도라 불리는 이 2개의 섬이 매력적인 것은 모양새도 모양새지만 간조 때 물이 빠지면서 모세의 기적  즉 해할(海割) 현상이 일어나 걸어서 섬까지 들어가 볼 수 있기 때문이다. 섬에는 해안 산책로가 마련되어 있을 뿐 아니라 해안을 따라 고둥과 게 등 다양한 수산 동식물을 채취할 수 있어 가족이나 연인끼리 아름다운 시간을 즐길 수 있다. 바닷길은 하루에 2번 썰물 때 열리며  하장도 인근에서는 낚시 체험도 가능하다.
이용안내
주차시설
있음
체험안내
쏙 잡이  갯벌체험  낚시배 선상낚시  좌대낚시 체험  개막이 고기기잡이체험  후리그물 고기잡이 체험  자연산 돌굴따기 체험  모세현상 관람  석화구이체험 등
※ 체험은 현지사정에 따라 변동될 수 있으므로 홈페이지 참고 및 전화문의
문의및안내
055-863-4787
관련 홈페이지
www.문항어촌체험마을.kr
상세정보
화장실
있음
남해문항마을 지도
남해문항마을
10km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
철원 평화전망대,"이미지 크게보기
철원 평화전망대
분류
인문(문화/예술/역사) > 역사관광지 > 안보관광
위치
강원도 철원군 동송읍 중강리 588-14
공지사항
전망대에서 바라보는 북쪽은 촬영 금지
출처원문보기
대한민국구석구석 원문보기
목차
개요
이용안내
개장일
이용시간
쉬는날
주차시설
애완동물가능여부
체험안내
문의및안내
관련 홈페이지
상세정보
관광코스안내
이용가능시설
주차요금
시설이용료
화장실
입 장 료
내국인 예약안내
개요
평화 전망대는 인근의 철의 삼각전망대 앞으로 나무들이 우거지면서 제 기능을 잃어 2007년 준공되었다. 강원도 철원군 중부전선의 비무장지대와 북한 지역을 한눈에 바라볼 수 있는 전망대로 제2땅굴과 군 막사  검문소를 재현한 전시물과 비무장지대 사진 등이 갖춰져 있으며  50인승 규모의 모노레일이 설치돼 관광객들이 쉽게 전망대에 오를 수 있다. 태봉국의 옛성터와 철원 평야를 한 눈에 바라볼 수 있으며  쌍안경을 통해 북한군의 모습을 바라볼 수 있다.
이용안내
개장일
2007년 11월
이용시간
매일 9:30 ~ 14:00 (11월~2월)
매일 9:30 ~ 14:30 (3월 ~10월)

쉬는날
매주 화요일  1월 1일  어린이날  명절연휴(설날  추석 연휴)
주차시설
주차 가능
애완동물가능여부
불가
체험안내
* 고석정 출발 안보투어
운영요일 : 월 수 목 금 토 일
휴관일 : 매주 화요일  1월1일  어린이날  명절연휴
※ DMZ 평화마라톤대회일(9월 중)에는 안보견학을 실시하지 않습니다.
견학코스 : 고석정 - 제2땅굴 - 철원평화전망대 - 월정리역
개인 견학시(자가용 또는 셔틀버스)
동절기(11월~2월) : 09:30  10:30  13:00  14:00(1일 총4회 운영)
하절기(3월~10월) : 09:30  10:30  13:00  14:30(1일 총4회 운영)
소요시간 : 3시간

* 백마고지역 출발 안보투어
운영요일 : 월 수 목 금 토 일
휴관일 : 매주 화요일  1월1일  어린이날  명절연휴
※ DMZ 평화마라톤대회일(9월 중)에는 안보견학을 실시하지 않습니다.
출발시간(하루 2회) 10:30 // 14:00(월 수 목 금 토 일)
동두천 버스정류장출발(직행) 9:26 → 10:21  12:07 → 13:02 소요시간 : 3시간
문의및안내
DMZ평화관광안내센터 033-450-5558
관련 홈페이지
https://www.cwg.go.kr/tour/
상세정보
관광코스안내
[고석정출발안보투어]
고석정 - 제2땅굴 - 철원평화전망대 - 철원두루미관·월정리역 - 노동당사
[백마고지역 출발 관광투어]
백마역 - 대마리초소 - 제2땅굴- 평화전망대 - 월정역 - 노동당사 -백마역
이용가능시설
모노레일  기념품점  매점 등
주차요금
당일요금 - 소형 2 000원 / 대형 5 000원
시설이용료
[평화전망대 모노레일]
개인 - 어른 2 000원 / 청소년 군인 1 500원 / 어린이 1 000원 / 경로 1 000원
단체 - 어른 1 500원 / 청소년 군인 1 000원 / 어린이 700원 / 경로 700원
군민 - 어른 1 000원 / 청소년 군인 700원 / 어린이 500원 / 경로 500원
화장실
있음
입 장 료
[제2땅굴·평화전망대·월정리역·월정리두루미관]
(군민) 어른 2 000원 / 청소년·군인 1 500원 / 어린이 1 000원 / 경로 1 000원
(군민 이외의 자)
개인 - 어른 4 000원 / 청소년·군인 3 000원 / 어린이 2 000원 / 경로 2 000
단체 - 어른 3 000원 / 청소년·군인 2 000원 / 어린이 1 500원 / 경로 1 500
※ 면제자 : 만 6세 이하  국가유공자  참전유공자  장애인  국빈  외교사절
※ 장애인(1~3급)  경로자(65세 이상)  청소년(만 13세 이상~만 18세 이하)  어린이(만 7세 이상~만 12세 이하)  어른(만 19세 이상)
내국인 예약안내
견학당일 시설사용료를 납부후 신분증을 지참하여 출발하고자 하는 시간 15분전까지 철의삼각전적지관광사업소 1층 접수처에서 신청서를 작성하시고 출입증을 교부받은 후 인솔자의 인솔하에 출발시간에 맞춰 동시 출발
철원평화전망대 지도
철원평화전망대
2km
© NAVER Corp.
일반
지형
위성
길찾기
확대보기"
